,AA,CC,Id,Ti,Y,authors,error,json,logprob,paper
270,"[{'AfId': 141945490, 'AuN': 'gabriel goh', 'AfN': 'university of british columbia', 'AuId': 2171321104}, {'AfId': 160992636, 'AuN': 'andrew cotter', 'AfN': 'toyota technological institute at chicago', 'AuId': 2081463322}, {'AfId': 201448701, 'AuN': 'maya r gupta', 'AfN': 'university of washington', 'AuId': 2109513205}, {'AfId': 141945490, 'AuN': 'michael p friedlander', 'AfN': 'university of british columbia', 'AuId': 2008025750}]",9.0,2473695717.0,satisfying real world goals with dataset constraints,2016.0,"['Gabriel Goh', 'Andrew Cotter', 'Maya Gupta', 'Michael P. Friedlander']",,,-20.029,Satisfying Real-world Goals with Dataset Constraints
271,"[{'AfId': 141945490, 'AuN': 'jason s hartford', 'AfN': 'university of british columbia', 'AuId': 2555243075}, {'AfId': 141945490, 'AuN': 'james r wright', 'AfN': 'university of british columbia', 'AuId': 2158300452}, {'AfId': 141945490, 'AuN': 'kevin leytonbrown', 'AfN': 'university of british columbia', 'AuId': 191979884}]",5.0,2552149088.0,deep learning for predicting human strategic behavior,2016.0,"['Jason S. Hartford', 'James R. Wright', 'Kevin Leyton-Brown']",,,-20.669,Deep Learning for Predicting Human Strategic Behavior
272,"[{'AfId': 27837315, 'AuN': 'sougata chaudhuri', 'AfN': 'university of michigan', 'AuId': 2156455992}, {'AfId': 27837315, 'AuN': 'ambuj tewari', 'AfN': 'university of michigan', 'AuId': 2099647344}]",0.0,2511252393.0,phased exploration with greedy exploitation in stochastic combinatorial partial monitoring games,2016.0,"['Sougata Chaudhuri', 'Ambuj Tewari']",,,-21.832,Phased Exploration with Greedy Exploitation in Stochastic Combinatorial Partial Monitoring Games
273,"[{'AfId': 161318765, 'AuN': 'chienju ho', 'AfN': 'university of california los angeles', 'AuId': 2789924597}, {'AfId': 188538660, 'AuN': 'rafael m frongillo', 'AfN': 'university of colorado boulder', 'AuId': 2011044364}, {'AfId': 136199984, 'AuN': 'yiling chen', 'AfN': 'harvard university', 'AuId': 2157501213}]",2.0,2550444944.0,eliciting categorical data for optimal aggregation,2016.0,"['Chien-Ju Ho', 'Rafael Frongillo', 'Yiling Chen']",,,-20.706,Eliciting Categorical Data for Optimal Aggregation
274,"[{'AfId': 185261750, 'AuN': 'roger b grosse', 'AfN': 'university of toronto', 'AuId': 2131476448}, {'AuN': 'siddharth ancha', 'AuId': 2679910236}, {'AfId': 63966007, 'AuN': 'daniel m roy', 'AfN': 'massachusetts institute of technology', 'AuId': 2604016004}]",4.0,2409355369.0,measuring the reliability of mcmc inference with bidirectional monte carlo,2016.0,"['Roger B. Grosse', 'Siddharth Ancha', 'Daniel M. Roy']",,,-20.461,Measuring the reliability of MCMC inference with bidirectional Monte Carlo
275,"[{'AfId': 157725225, 'AuN': 'weihao gao', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2260997685}, {'AfId': 157725225, 'AuN': 'sewoong oh', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2166897319}, {'AfId': 157725225, 'AuN': 'pramod viswanath', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2147669519}]",0.0,2520789275.0,breaking the bandwidth barrier geometrical adaptive entropy estimation,2018.0,"['Weihao Gao', 'Sewoong Oh', 'Pramod Viswanath']",,,-19.875,Breaking the Bandwidth Barrier: Geometrical Adaptive Entropy Estimation
276,"[{'AuN': 'fan yang', 'AuId': 2501894417}, {'AfId': 40347166, 'AuN': 'rina foygel barber', 'AfN': 'university of chicago', 'AuId': 2134311351}, {'AfId': 1290206253, 'AuN': 'prateek jain', 'AfN': 'microsoft', 'AuId': 2133966816}, {'AfId': 40347166, 'AuN': 'john d lafferty', 'AfN': 'university of chicago', 'AuId': 2775888384}]",5.0,2503952561.0,selective inference for group sparse linear models,2016.0,"['Fan Yang', 'Rina Foygel Barber', 'Prateek Jain', 'John Lafferty']",,,-20.723,Selective inference for group-sparse linear models
277,"[{'AfId': 201448701, 'AuN': 'yali wan', 'AfN': 'university of washington', 'AuId': 2659587750}, {'AfId': 201448701, 'AuN': 'marina meila', 'AfN': 'university of washington', 'AuId': 157622691}]",0.0,2553832446.0,graph clustering block models and model free results,2016.0,"['Yali Wan', 'Marina Meila']",,,-21.131,Graph Clustering: Block-models and model free results
278,"[{'AfId': 79576946, 'AuN': 'christopher lynn', 'AfN': 'university of pennsylvania', 'AuId': 2618952091}, {'AfId': 79576946, 'AuN': 'daniel d lee', 'AfN': 'university of pennsylvania', 'AuId': 2667846076}]",1.0,2518397909.0,maximizing influence in an ising network a mean field optimal solution,2016.0,"['Christopher Lynn', 'Daniel D. Lee']",,,-21.921,Maximizing Influence in an Ising Network: A Mean-Field Optimal Solution
279,"[{'AuN': 'hao henry zhou', 'AuId': 2553401806}, {'AfId': 135310074, 'AuN': 'vamsi k ithapu', 'AfN': 'university of wisconsin madison', 'AuId': 2086922428}, {'AfId': 135310074, 'AuN': 'sathya n ravi', 'AfN': 'university of wisconsin madison', 'AuId': 2199086823}, {'AfId': 136199984, 'AuN': 'vikas singh', 'AfN': 'harvard university', 'AuId': 2096225073}, {'AfId': 135310074, 'AuN': 'grace wahba', 'AfN': 'university of wisconsin madison', 'AuId': 732445757}, {'AfId': 135310074, 'AuN': 'sterling c johnson', 'AfN': 'university of wisconsin madison', 'AuId': 2119564869}]",3.0,2557228046.0,hypothesis testing in unsupervised domain adaptation with applications in alzheimer s disease,2016.0,"['Hao Zhou', 'Vamsi K. Ithapu', 'Sathya Narayanan Ravi', 'Vikas Singh', 'Grace Wahba', 'Sterling C. Johnson']",,,-20.136,Hypothesis Testing in Unsupervised Domain Adaptation with Applications in Alzheimer's Disease
280,"[{'AfId': 27837315, 'AuN': 'mikhail yurochkin', 'AfN': 'university of michigan', 'AuId': 2543265794}, {'AfId': 27837315, 'AuN': 'xuanlong nguyen', 'AfN': 'university of michigan', 'AuId': 2298170834}]",1.0,2545506142.0,geometric dirichlet means algorithm for topic inference,2016.0,"['Mikhail Yurochkin', 'XuanLong Nguyen']",,,-21.261,Geometric Dirichlet Means Algorithm for topic inference
281,"[{'AfId': 1291425158, 'AuN': 'corinna cortes', 'AfN': 'google', 'AuId': 2134830209}, {'AfId': 57206974, 'AuN': 'vitaly kuznetsov', 'AfN': 'new york university', 'AuId': 2291132764}, {'AfId': 57206974, 'AuN': 'mehryar mohri', 'AfN': 'new york university', 'AuId': 2150814284}, {'AfId': 57206974, 'AuN': 'scott yang', 'AfN': 'new york university', 'AuId': 2519036905}]",3.0,2553870915.0,structured prediction theory based on factor graph complexity,2016.0,"['Corinna Cortes', 'Vitaly Kuznetsov', 'Mehryar Mohri', 'Scott Yang']",,,-19.878,Structured Prediction Theory Based on Factor Graph Complexity
282,"[{'AfId': 126307644, 'AuN': 'zhe li', 'AfN': 'university of iowa', 'AuId': 2292928762}, {'AuN': 'boqing gong', 'AuId': 2792108029}, {'AfId': 126307644, 'AuN': 'tianbao yang', 'AfN': 'university of iowa', 'AuId': 2151859571}]",7.0,2256348663.0,improved dropout for shallow and deep learning,2016.0,"['Zhe Li', 'Boqing Gong', 'Tianbao Yang']",,,-21.049,Improved Dropout for Shallow and Deep Learning
283,"[{'AfId': 197251160, 'AuN': 'yaniv tenzer', 'AfN': 'hebrew university of jerusalem', 'AuId': 2284445010}, {'AfId': 157725225, 'AuN': 'alexander g schwing', 'AfN': 'university of illinois at urbana champaign', 'AuId': 1248235887}, {'AfId': 160992636, 'AuN': 'kevin gimpel', 'AfN': 'toyota technological institute at chicago', 'AuId': 2000806699}, {'AfId': 174306211, 'AuN': 'tamir hazan', 'AfN': 'technion israel institute of technology', 'AuId': 2142241828}]",0.0,2549375709.0,constraints based convex belief propagation,2016.0,"['Y\x7faniv Tenzer', 'Alex Schwing', 'Kevin Gimpel', 'Tamir Hazan']",,,-21.012,Constraints Based Convex Belief Propagation
284,"[{'AfId': 189196454, 'AuN': 'hong chen', 'AfN': 'university of texas at arlington', 'AuId': 2683461072}, {'AfId': 204823248, 'AuN': 'haifeng xia', 'AfN': 'huazhong agricultural university', 'AuId': 2621741489}, {'AfId': 129604602, 'AuN': 'heng huang', 'AfN': 'university of sydney', 'AuId': 2137533801}, {'AfId': 129604602, 'AuN': 'weidong cai', 'AfN': 'university of sydney', 'AuId': 2098283194}]",0.0,2552432263.0,error analysis of generalized nystrom kernel regression,2016.0,"['Hong Chen', 'Haifeng Xia', 'Heng Huang', 'Weidong Cai']",,,-21.132,Error Analysis of Generalized Nyström Kernel Regression
285,"[{'AfId': 74775410, 'AuN': 'ankit b patel', 'AfN': 'rice university', 'AuId': 2267078456}, {'AfId': 74775410, 'AuN': 'tan nguyen', 'AfN': 'rice university', 'AuId': 2551984035}, {'AfId': 74775410, 'AuN': 'richard g baraniuk', 'AfN': 'rice university', 'AuId': 2040939885}]",11.0,2553079770.0,a probabilistic framework for deep learning,2016.0,"['Ankit B. Patel', 'Minh Tan Nguyen', 'Richard Baraniuk']",,,-19.965,A Probabilistic Framework for Deep Learning
286,"[{'AfId': 219193219, 'AuN': 'tao wu', 'AfN': 'purdue university', 'AuId': 2427271218}, {'AfId': 97018004, 'AuN': 'austin r benson', 'AfN': 'stanford university', 'AuId': 2117961877}, {'AfId': 219193219, 'AuN': 'david f gleich', 'AfN': 'purdue university', 'AuId': 2148810670}]",9.0,2292966761.0,general tensor spectral co clustering for higher order data,2016.0,"['Tao Wu', 'Austin R. Benson', 'David F. Gleich']",,,-20.661,General Tensor Spectral Co-clustering for Higher-Order Data
287,"[{'AfId': 28490864, 'AuN': 'xinghao pan', 'AfN': 'dso national laboratories', 'AuId': 2159742009}, {'AfId': 95457486, 'AuN': 'maximilian lam', 'AfN': 'university of california berkeley', 'AuId': 2516145142}, {'AfId': 63966007, 'AuN': 'stephen tu', 'AfN': 'massachusetts institute of technology', 'AuId': 2678790235}, {'AfId': 86519309, 'AuN': 'dimitris s papailiopoulos', 'AfN': 'university of texas at austin', 'AuId': 261369453}, {'AfId': 135310074, 'AuN': 'ce zhang', 'AfN': 'university of wisconsin madison', 'AuId': 2154204995}, {'AfId': 95457486, 'AuN': 'michael i jordan', 'AfN': 'university of california berkeley', 'AuId': 2435751034}, {'AfId': 95457486, 'AuN': 'kannan ramchandran', 'AfN': 'university of california berkeley', 'AuId': 2205924584}, {'AfId': 97018004, 'AuN': 'christopher re', 'AfN': 'stanford university', 'AuId': 2156135343}, {'AfId': 95457486, 'AuN': 'benjamin recht', 'AfN': 'university of california berkeley', 'AuId': 2018227268}]",4.0,2409036552.0,cyclades conflict free asynchronous machine learning,2016.0,"['Xinghao Pan', 'Maximilian Lam', 'Stephen Tu', 'Dimitris Papailiopoulos', 'Ce Zhang', 'Michael I. Jordan', 'Kannan Ramchandran', 'Christopher Ré']",,,-19.918,Cyclades: Conflict-free Asynchronous Machine Learning
288,"[{'AuN': 'shanshan wu', 'AuId': 2545957340}, {'AfId': 86519309, 'AuN': 'srinadh bhojanapalli', 'AfN': 'university of texas at austin', 'AuId': 264277963}, {'AfId': 86519309, 'AuN': 'sujay sanghavi', 'AfN': 'university of texas at austin', 'AuId': 2040505518}, {'AfId': 86519309, 'AuN': 'alexandros g dimakis', 'AfN': 'university of texas at austin', 'AuId': 1253426111}]",2.0,2543205374.0,single pass pca of matrix products,2016.0,"['Shanshan Wu', 'Srinadh Bhojanapalli', 'Sujay Sanghavi', 'Alexandros G. Dimakis']",,,-21.399,Single Pass PCA of Matrix Products
289,"[{'AfId': 241749, 'AuN': 'andrew gordon wilson', 'AfN': 'university of cambridge', 'AuId': 2125613682}, {'AfId': 74973139, 'AuN': 'zhiting hu', 'AfN': 'carnegie mellon university', 'AuId': 2156033562}, {'AfId': 74973139, 'AuN': 'ruslan salakhutdinov', 'AfN': 'carnegie mellon university', 'AuId': 2031945151}, {'AfId': 74973139, 'AuN': 'eric p xing', 'AfN': 'carnegie mellon university', 'AuId': 351197510}]",6.0,2549019841.0,stochastic variational deep kernel learning,2016.0,"['Andrew G. Wilson', 'Zhiting Hu', 'Ruslan R. Salakhutdinov', 'Eric P. Xing']",,,-20.255,Stochastic Variational Deep Kernel Learning
290,"[{'AfId': 1343871089, 'AuN': 'marc vuffray', 'AfN': 'los alamos national laboratory', 'AuId': 2310899388}, {'AfId': 1343871089, 'AuN': 'sidhant misra', 'AfN': 'los alamos national laboratory', 'AuId': 2131794270}, {'AfId': 1343871089, 'AuN': 'andrey y lokhov', 'AfN': 'los alamos national laboratory', 'AuId': 2461682837}, {'AfId': 1343871089, 'AuN': 'michael chertkov', 'AfN': 'los alamos national laboratory', 'AuId': 2021268131}]",2.0,2406989028.0,interaction screening efficient and sample optimal learning of ising models,2016.0,"['Marc Vuffray', 'Sidhant Misra', 'Andrey Lokhov', 'Michael Chertkov']",,,-21.442,Interaction Screening: Efficient and Sample-Optimal Learning of Ising Models
291,"[{'AfId': 136199984, 'AuN': 'panagiotis toulis', 'AfN': 'harvard university', 'AuId': 2005556512}, {'AfId': 136199984, 'AuN': 'david c parkes', 'AfN': 'harvard university', 'AuId': 2101135606}]",0.0,2549922054.0,long term causal effects via behavioral game theory,2016.0,"['Panagiotis Toulis', 'David C. Parkes']",,,-21.333,Long-term Causal Effects via Behavioral Game Theory
292,"[{'AfId': 1290206253, 'AuN': 'osbert bastani', 'AfN': 'microsoft', 'AuId': 2776748778}, {'AfId': 1325899441, 'AuN': 'yani ioannou', 'AfN': 'university health network', 'AuId': 2305110065}, {'AfId': 79576946, 'AuN': 'leonidas lampropoulos', 'AfN': 'university of pennsylvania', 'AuId': 2224387309}, {'AfId': 1290206253, 'AuN': 'dimitrios vytiniotis', 'AfN': 'microsoft', 'AuId': 77990519}, {'AfId': 1290206253, 'AuN': 'aditya v nori', 'AfN': 'microsoft', 'AuId': 2049248193}, {'AfId': 1290206253, 'AuN': 'antonio criminisi', 'AfN': 'microsoft', 'AuId': 102275141}]",26.0,2395317528.0,measuring neural net robustness with constraints,2016.0,"['Osbert Bastani', 'Yani Ioannou', 'Leonidas Lampropoulos', 'Dimitrios Vytiniotis', 'Aditya Nori', 'Antonio Criminisi']",,,-19.266,Measuring Neural Net Robustness with Constraints
293,"[{'AfId': 70983195, 'AuN': 'huishuai zhang', 'AfN': 'syracuse university', 'AuId': 2157666745}, {'AuN': 'yingbin liang', 'AuId': 2760990916}]",8.0,2399198888.0,reshaped wirtinger flow for solving quadratic system of equations,2016.0,"['Huishuai Zhang', 'Yingbin Liang']",,,-20.688,Reshaped Wirtinger Flow for Solving Quadratic System of Equations
294,"[{'AfId': 201448701, 'AuN': 'james mcqueen', 'AfN': 'university of washington', 'AuId': 2558461192}, {'AfId': 201448701, 'AuN': 'marina meila', 'AfN': 'university of washington', 'AuId': 157622691}, {'AfId': 1291425158, 'AuN': 'dominique joncas', 'AfN': 'google', 'AuId': 2557038315}]",1.0,2549455239.0,nearly isometric embedding by relaxation,2016.0,"['James McQueen', 'Marina Meila', 'Dominique Joncas']",,,-20.998,Nearly Isometric Embedding by Relaxation
295,"[{'AfId': 24603500, 'AuN': 'kevin winner', 'AfN': 'university of massachusetts amherst', 'AuId': 2175338494}, {'AfId': 24603500, 'AuN': 'daniel sheldon', 'AfN': 'university of massachusetts amherst', 'AuId': 2114707312}]",0.0,2553315083.0,probabilistic inference with generating functions for poisson latent variable models,2016.0,"['Kevin Winner', 'Daniel R. Sheldon']",,,-21.328,Probabilistic Inference with Generating Functions for Poisson Latent Variable Models
296,"[{'AfId': 95457486, 'AuN': 'yuxun zhou', 'AfN': 'university of california berkeley', 'AuId': 2222338869}, {'AfId': 95457486, 'AuN': 'costas j spanos', 'AfN': 'university of california berkeley', 'AuId': 2665097616}]",9.0,2556897635.0,causal meets submodular subset selection with directed information,2016.0,"['Yuxun Zhou', 'Costas J. Spanos']",,,-20.223,Causal meets Submodular: Subset Selection with Directed Information
297,"[{'AfId': 136199984, 'AuN': 'ayan chakrabarti', 'AfN': 'harvard university', 'AuId': 2130003177}, {'AuN': 'jingyu shao', 'AuId': 2489491746}, {'AfId': 160992636, 'AuN': 'gregory shakhnarovich', 'AfN': 'toyota technological institute at chicago', 'AuId': 2192953553}]",11.0,2399238887.0,depth from a single image by harmonizing overcomplete local network predictions,2016.0,"['Ayan Chakrabarti', 'Jingyu Shao', 'Greg Shakhnarovich']",,,-20.399,Depth from a Single Image by Harmonizing Overcomplete Local Network Predictions
298,"[{'AfId': 24676775, 'AuN': 'arulkumar subramaniam', 'AfN': 'indian institute of technology madras', 'AuId': 2547936944}, {'AfId': 24676775, 'AuN': 'moitreya chatterjee', 'AfN': 'indian institute of technology madras', 'AuId': 2702185450}, {'AfId': 24676775, 'AuN': 'anurag mittal', 'AfN': 'indian institute of technology madras', 'AuId': 2282831837}]",2.0,2553498075.0,deep neural networks with inexact matching for person re identification,2016.0,"['Arulkumar Subramaniam', 'Moitreya Chatterjee', 'Anurag Mittal']",,,-21.153,Deep Neural Networks with Inexact Matching for Person Re-Identification
299,"[{'AfId': 78577930, 'AuN': 'ji xu', 'AfN': 'columbia university', 'AuId': 2514551072}, {'AfId': 78577930, 'AuN': 'daniel j hsu', 'AfN': 'columbia university', 'AuId': 2467740887}, {'AfId': 74775410, 'AuN': 'arian maleki', 'AfN': 'rice university', 'AuId': 2129556456}]",15.0,2509532045.0,global analysis of expectation maximization for mixtures of two gaussians,2016.0,"['Ji Xu', 'Daniel J. Hsu', 'Arian Maleki']",,,-19.775,Global Analysis of Expectation Maximization for Mixtures of Two Gaussians
300,"[{'AfId': 165450437, 'AuN': 'shantanu jain', 'AfN': 'indiana university bloomington', 'AuId': 2495659392}, {'AfId': 154425047, 'AuN': 'martha white', 'AfN': 'university of alberta', 'AuId': 2487798243}, {'AfId': 165450437, 'AuN': 'predrag radivojac', 'AfN': 'indiana university bloomington', 'AuId': 181181486}]",11.0,2466501638.0,estimating the class prior and posterior from noisy positives and unlabeled data,2016.0,"['Shantanu Jain', 'Martha White', 'Predrag Radivojac']",,,-20.69,Estimating the class prior and posterior from noisy positives and unlabeled data
301,"[{'AfId': 63966007, 'AuN': 'zelda mariet', 'AfN': 'massachusetts institute of technology', 'AuId': 2274403858}, {'AfId': 63966007, 'AuN': 'suvrit sra', 'AfN': 'massachusetts institute of technology', 'AuId': 2469620852}]",3.0,2403310632.0,kronecker determinantal point processes,2016.0,"['Zelda E. Mariet', 'Suvrit Sra']",,,-20.949,Kronecker Determinantal Point Processes
302,"[{'AfId': 135310074, 'AuN': 'lalit jain', 'AfN': 'university of wisconsin madison', 'AuId': 2135317289}, {'AfId': 135310074, 'AuN': 'kevin g jamieson', 'AfN': 'university of wisconsin madison', 'AuId': 2103336841}, {'AfId': 135310074, 'AuN': 'robert d nowak', 'AfN': 'university of wisconsin madison', 'AuId': 2137015694}]",8.0,2474122884.0,finite sample prediction and recovery bounds for ordinal embedding,2016.0,"['Lalit Jain', 'Kevin G. Jamieson', 'Rob Nowak']",,,-20.354,Finite Sample Prediction and Recovery Bounds for Ordinal Embedding
303,"[{'AfId': 97018004, 'AuN': 'jiyan yang', 'AfN': 'stanford university', 'AuId': 2150978211}, {'AfId': 95457486, 'AuN': 'michael w mahoney', 'AfN': 'university of california berkeley', 'AuId': 2104888899}, {'AfId': 97018004, 'AuN': 'michael a saunders', 'AfN': 'stanford university', 'AuId': 2134854633}, {'AfId': 97018004, 'AuN': 'yuekai sun', 'AfN': 'stanford university', 'AuId': 2099978586}]",0.0,2554726496.0,feature distributed sparse regression a screen and clean approach,2016.0,"['Jiyan Yang', 'Michael W. Mahoney', 'Michael Saunders', 'Yuekai Sun']",,,-20.322,Feature-distributed sparse regression: a screen-and-clean approach
304,"[{'AfId': 41802502, 'AuN': 'wataru kumagai', 'AfN': 'kanagawa university', 'AuId': 1290582599}]",1.0,2540529491.0,learning bound for parameter transfer learning,2016.0,['Wataru Kumagai'],,,-23.405,Learning Bound for Parameter Transfer Learning
305,"[{'AfId': 36258959, 'AuN': 'he huang', 'AfN': 'university of california san diego', 'AuId': 2617088098}, {'AuN': 'martin p paulus', 'AuId': 2719043716}]",1.0,2555751984.0,learning under uncertainty a comparison between r w and bayesian approach,2016.0,"['He Huang', 'Martin Paulus']",,,-21.031,Learning under uncertainty: a comparison between R-W and Bayesian approach
306,"[{'AfId': 66946132, 'AuN': 'hossein esfandiari', 'AfN': 'university of maryland college park', 'AuId': 2080182890}, {'AfId': 1291425158, 'AuN': 'nitish korula', 'AfN': 'google', 'AuId': 1991329380}, {'AfId': 1291425158, 'AuN': 'vahab s mirrokni', 'AfN': 'google', 'AuId': 2331823467}]",0.0,2556655121.0,bi objective online matching and submodular allocations,2016.0,"['Hossein Esfandiari', 'Nitish Korula', 'Vahab Mirrokni']",,,-21.129,Bi-Objective Online Matching and Submodular  Allocations
307,"[{'AfId': 102322142, 'AuN': 'ping li', 'AfN': 'rutgers university', 'AuId': 2721445647}, {'AfId': 136199984, 'AuN': 'michael mitzenmacher', 'AfN': 'harvard university', 'AuId': 1988080645}, {'AfId': 102322142, 'AuN': 'martin slawski', 'AfN': 'rutgers university', 'AuId': 1967513972}]",1.0,2554655203.0,quantized random projections and non linear estimation of cosine similarity,2016.0,"['Ping Li', 'Michael Mitzenmacher', 'Martin Slawski']",,,-20.472,Quantized Random Projections and Non-Linear Estimation of Cosine Similarity
308,"[{'AfId': 20089843, 'AuN': 'nicolas boumal', 'AfN': 'princeton university', 'AuId': 2779163002}, {'AfId': 63966007, 'AuN': 'vladislav voroninski', 'AfN': 'massachusetts institute of technology', 'AuId': 2789392473}, {'AfId': 20089843, 'AuN': 'afonso s bandeira', 'AfN': 'princeton university', 'AuId': 1986695426}]",31.0,2426334170.0,the non convex burer monteiro approach works on smooth semidefinite programs,2016.0,"['Nicolas Boumal', 'Vlad Voroninski', 'Afonso Bandeira']",,,-19.46,The non-convex Burer-Monteiro approach works on smooth semidefinite programs
309,"[{'AfId': 63966007, 'AuN': 'dan feldman', 'AfN': 'massachusetts institute of technology', 'AuId': 2302839345}, {'AfId': 63966007, 'AuN': 'mikhail volkov', 'AfN': 'massachusetts institute of technology', 'AuId': 2214061478}, {'AfId': 63966007, 'AuN': 'daniela rus', 'AfN': 'massachusetts institute of technology', 'AuId': 2223948068}]",10.0,1580060649.0,dimensionality reduction of massive sparse datasets using coresets,2016.0,"['Dan Feldman', 'Mikhail Volkov', 'Daniela Rus']",,,-20.275,Dimensionality Reduction of Massive Sparse Datasets Using Coresets
310,"[{'AfId': 1327163397, 'AuN': 'zhen xu', 'AfN': 'state university of new york system', 'AuId': 2234817765}, {'AuN': 'wen dong', 'AuId': 2552989802}, {'AfId': 63190737, 'AuN': 'sargur n srihari', 'AfN': 'university at buffalo', 'AuId': 2069509258}]",3.0,2554651315.0,using social dynamics to make individual predictions variational inference with a stochastic kinetic model,2016.0,"['Zhen Xu', 'Wen Dong', 'Sargur N. Srihari']",,,-20.518,Using Social Dynamics to Make Individual Predictions: Variational Inference with a Stochastic Kinetic Model
311,"[{'AuN': 'ofir david', 'AuId': 2684131091}, {'AfId': 149899117, 'AuN': 'shay moran', 'AfN': 'max planck society', 'AuId': 2114518581}, {'AfId': 174306211, 'AuN': 'amir yehudayoff', 'AfN': 'technion israel institute of technology', 'AuId': 230026076}]",5.0,2552222902.0,supervised learning through the lens of compression,2016.0,"['Ofir David', 'Shay Moran', 'Amir Yehudayoff']",,,-20.562,Supervised learning through the lens of compression
312,"[{'AuN': 'xinghua lou', 'AuId': 2551958822}, {'AuN': 'ken kansky', 'AuId': 2553448245}, {'AuN': 'wolfgang lehrach', 'AuId': 2707934983}, {'AuN': 'c c laan', 'AuId': 2674448842}, {'AfId': 45886413, 'AuN': 'bhaskara marthi', 'AfN': 'willow garage', 'AuId': 289212482}, {'AuN': 'd scott phoenix', 'AuId': 2551328399}, {'AuN': 'dileep george', 'AuId': 2710185648}]",0.0,2557205807.0,generative shape models joint text recognition and segmentation with very little training data,2016.0,"['Xinghua Lou', 'Ken Kansky', 'Wolfgang Lehrach', 'CC Laan', 'Bhaskara Marthi', 'D. Phoenix', 'Dileep George']",,,-22.61,Generative Shape Models: Joint Text Recognition and Segmentation with Very Little Training Data
313,"[{'AuN': 'xiaojiao mao', 'AuId': 2691614917}, {'AfId': 5681781, 'AuN': 'chunhua shen', 'AfN': 'university of adelaide', 'AuId': 2139473605}, {'AuN': 'yubin yang', 'AuId': 2694680856}]",112.0,2520164769.0,image restoration using very deep convolutional encoder decoder networks with symmetric skip connections,2016.0,"['Xiaojiao Mao', 'Chunhua Shen', 'Yu-Bin Yang']",,,-18.714,Image Restoration Using Very Deep Convolutional Encoder-Decoder Networks with Symmetric Skip Connections
314,"[{'AfId': 36258959, 'AuN': 'mandar dixit', 'AfN': 'university of california san diego', 'AuId': 2100285378}, {'AfId': 36258959, 'AuN': 'nuno vasconcelos', 'AfN': 'university of california san diego', 'AuId': 2133983782}]",1.0,2556382245.0,object based scene representations using fisher scores of local subspace projections,2016.0,"['Mandar D. Dixit', 'Nuno Vasconcelos']",,,-20.948,Object based Scene Representations using Fisher Scores of Local Subspace Projections
315,"[{'AuN': 'tzukuo huang', 'AuId': 2549761372}, {'AuN': 'lihong li', 'AuId': 2556235116}, {'AfId': 135310074, 'AuN': 'ara vartanian', 'AfN': 'university of wisconsin madison', 'AuId': 2551226686}, {'AfId': 1290206253, 'AuN': 'saleema amershi', 'AfN': 'microsoft', 'AuId': 2073051687}, {'AfId': 135310074, 'AuN': 'xiaojin zhu', 'AfN': 'university of wisconsin madison', 'AuId': 2132213614}]",1.0,2549103623.0,active learning with oracle epiphany,2016.0,"['Tzu-Kuo Huang', 'Lihong Li', 'Ara Vartanian', 'Saleema Amershi', 'Xiaojin Zhu']",,,-20.716,Active Learning with Oracle Epiphany
316,"[{'AuN': 'ming yu', 'AuId': 2552510383}, {'AfId': 74973139, 'AuN': 'mladen kolar', 'AfN': 'carnegie mellon university', 'AuId': 2130612383}, {'AfId': 74973139, 'AuN': 'varun gupta', 'AfN': 'carnegie mellon university', 'AuId': 2195679574}]",1.0,2549950052.0,statistical inference for pairwise graphical models using score matching,2016.0,"['Ming Yu', 'Mladen Kolar', 'Varun Gupta']",,,-21.232,Statistical Inference for Pairwise Graphical Models Using Score Matching
317,"[{'AfId': 52357470, 'AuN': 'samir chowdhury', 'AfN': 'ohio state university', 'AuId': 2577148776}, {'AfId': 52357470, 'AuN': 'facundo memoli', 'AfN': 'ohio state university', 'AuId': 85322476}, {'AfId': 52357470, 'AuN': 'zane t smith', 'AfN': 'ohio state university', 'AuId': 2593394725}]",2.0,2555479603.0,improved error bounds for tree representations of metric spaces,2016.0,"['Samir Chowdhury', 'Facundo Mémoli', 'Zane T. Smith']",,,-19.724,Improved Error Bounds for Tree Representations of Metric Spaces
318,"[{'AfId': 154570441, 'AuN': 'arturo deza', 'AfN': 'university of california santa barbara', 'AuId': 2182510630}, {'AfId': 154570441, 'AuN': 'miguel p eckstein', 'AfN': 'university of california santa barbara', 'AuId': 2046798755}]",2.0,2508993702.0,can peripheral representations improve clutter metrics on complex scenes,2016.0,"['Arturo Deza', 'Miguel Eckstein']",,,-21.612,Can Peripheral Representations Improve Clutter Metrics on Complex Scenes?
