,AA,CC,Id,Ti,Y,authors,error,json,logprob,paper
208,"[{'AfId': 2802999273, 'AuN': 'ravi ganti', 'AfN': 'wisconsin institutes for discovery', 'AuId': 2207642565}, {'AfId': 27837315, 'AuN': 'laura balzano', 'AfN': 'university of michigan', 'AuId': 1979530987}, {'AfId': 135310074, 'AuN': 'rebecca willett', 'AfN': 'university of wisconsin madison', 'AuId': 1998613371}]",13.0,2185212216.0,matrix completion under monotonic single index models,2015.0,"['Ravi Sastry Ganti', 'Laura Balzano', 'Rebecca Willett']",,,-20.269,Matrix Completion Under Monotonic Single Index Models
209,"[{'AfId': 201448701, 'AuN': 'fereshteh sadeghi', 'AfN': 'university of washington', 'AuId': 2007098606}, {'AfId': 1290206253, 'AuN': 'c lawrence zitnick', 'AfN': 'microsoft', 'AuId': 363366491}, {'AfId': 201448701, 'AuN': 'ali farhadi', 'AfN': 'university of washington', 'AuId': 1988090614}]",14.0,1927009056.0,visalogy answering visual analogy questions,2015.0,"['Fereshteh Sadeghi', 'C. Lawrence Zitnick', 'Ali Farhadi']",,,-20.198,Visalogy: Answering Visual Analogy Questions
210,"[{'AfId': 123900574, 'AuN': 'juho lee', 'AfN': 'pohang university of science and technology', 'AuId': 2493009362}, {'AfId': 123900574, 'AuN': 'seungjin choi', 'AfN': 'pohang university of science and technology', 'AuId': 2128913862}]",0.0,2172701623.0,tree guided mcmc inference for normalized random measure mixture models,2015.0,"['Juho Lee', 'Seungjin Choi']",,,-22.902,Tree-Guided MCMC Inference for Normalized Random Measure Mixture Models
211,"[{'AfId': 1290206253, 'AuN': 'dan alistarh', 'AfN': 'microsoft', 'AuId': 102275441}, {'AfId': 74973139, 'AuN': 'jennifer iglesias', 'AfN': 'carnegie mellon university', 'AuId': 2285621233}, {'AfId': 1290206253, 'AuN': 'milan vojnovic', 'AfN': 'microsoft', 'AuId': 1992645465}]",3.0,2189039523.0,streaming min max hypergraph partitioning,2015.0,"['Dan Alistarh', 'Jennifer Iglesias', 'Milan Vojnovic']",,,-20.919,Streaming Min-max Hypergraph Partitioning
212,"[{'AfId': 157725225, 'AuN': 'sewoong oh', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2166897319}, {'AfId': 157725225, 'AuN': 'kiran koshy thekumparampil', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2504572445}, {'AfId': 79576946, 'AuN': 'jiaming xu', 'AfN': 'university of pennsylvania', 'AuId': 2143089062}]",10.0,1707761945.0,collaboratively learning preferences from ordinal data,2015.0,"['Sewoong Oh', 'Kiran K. Thekumparampil', 'Jiaming Xu']",,,-20.476,Collaboratively Learning Preferences from Ordinal Data
213,"[{'AfId': 56435720, 'AuN': 'jonathan vacher', 'AfN': 'paris dauphine university', 'AuId': 2638598136}, {'AfId': 21491767, 'AuN': 'andrew isaac meso', 'AfN': 'aix marseille university', 'AuId': 1210094325}, {'AfId': 21491767, 'AuN': 'laurent u perrinet', 'AfN': 'aix marseille university', 'AuId': 2017857339}, {'AfId': 56435720, 'AuN': 'gabriel peyre', 'AfN': 'paris dauphine university', 'AuId': 1901668843}]",4.0,2190940281.0,biologically inspired dynamic textures for probing motion perception,2015.0,"['Jonathan Vacher', 'Andrew Isaac Meso', 'Laurent U. Perrinet', 'Gabriel Peyré']",,,-21.369,Biologically Inspired Dynamic Textures for Probing Motion Perception
214,"[{'AfId': 8087733, 'AuN': 'lucas theis', 'AfN': 'university of tubingen', 'AuId': 2224929196}, {'AfId': 8087733, 'AuN': 'matthias bethge', 'AfN': 'university of tubingen', 'AuId': 1898836778}]",95.0,2097039814.0,generative image modeling using spatial lstms,2015.0,"['Lucas Theis', 'Matthias Bethge']",,,-18.428,Generative Image Modeling Using Spatial LSTMs
215,"[{'AfId': 40347166, 'AuN': 'wooseok ha', 'AfN': 'university of chicago', 'AuId': 2241339753}, {'AfId': 40347166, 'AuN': 'rina foygel barber', 'AfN': 'university of chicago', 'AuId': 2134311351}]",4.0,2182111601.0,robust pca with compressed data,2015.0,"['Wooseok Ha', 'Rina Foygel Barber']",,,-20.768,Robust PCA with compressed data
216,"[{'AfId': 35440088, 'AuN': 'alkis gotovos', 'AfN': 'eth zurich', 'AuId': 2084137889}, {'AfId': 35440088, 'AuN': 's hamed hassani', 'AfN': 'eth zurich', 'AuId': 2119293710}, {'AfId': 35440088, 'AuN': 'andreas krause', 'AfN': 'eth zurich', 'AuId': 2165121431}]",12.0,2185386567.0,sampling from probabilistic submodular models,2015.0,"['Alkis Gotovos', 'Hamed Hassani', 'Andreas Krause']",,,-20.157,Sampling from Probabilistic Submodular Models
217,"[{'AfId': 130701444, 'AuN': 'mehrdad farajtabar', 'AfN': 'georgia institute of technology', 'AuId': 1198110563}, {'AfId': 130701444, 'AuN': 'yichen wang', 'AfN': 'georgia institute of technology', 'AuId': 2272469598}, {'AfId': 149899117, 'AuN': 'manuel gomezrodriguez', 'AfN': 'max planck society', 'AuId': 2279633593}, {'AfId': 130701444, 'AuN': 'shuang li', 'AfN': 'georgia institute of technology', 'AuId': 2546028236}, {'AfId': 130701444, 'AuN': 'hongyuan zha', 'AfN': 'georgia institute of technology', 'AuId': 2099091510}, {'AfId': 130701444, 'AuN': 'le song', 'AfN': 'georgia institute of technology', 'AuId': 2113868374}]",75.0,2737428849.0,coevolve a joint point process model for information diffusion and network co evolution,2015.0,"['Mehrdad Farajtabar', 'Yichen Wang', 'Manuel Gomez Rodriguez', 'Shuang Li', 'Hongyuan Zha', 'Le Song']",,,-20.353,COEVOLVE: A Joint Point Process Model for Information Diffusion and Network Co-evolution
218,"[{'AfId': 74973139, 'AuN': 'ahmed hefny', 'AfN': 'carnegie mellon university', 'AuId': 2047197206}, {'AfId': 74973139, 'AuN': 'carlton downey', 'AfN': 'carnegie mellon university', 'AuId': 2508497037}, {'AfId': 74973139, 'AuN': 'geoffrey j gordon', 'AfN': 'carnegie mellon university', 'AuId': 2134462204}]",10.0,2183408044.0,supervised learning for dynamical system learning,2015.0,"['Ahmed Hefny', 'Carlton Downey', 'Geoffrey J. Gordon']",,,-20.447,Supervised Learning for Dynamical System Learning
219,"[{'AfId': 74973139, 'AuN': 'noam brown', 'AfN': 'carnegie mellon university', 'AuId': 2131951165}, {'AfId': 74973139, 'AuN': 'tuomas sandholm', 'AfN': 'carnegie mellon university', 'AuId': 2070867630}]",8.0,2187361797.0,regret based pruning in extensive form games,2015.0,"['Noam Brown', 'Tuomas Sandholm']",,,-20.116,Regret-Based Pruning in Extensive-Form Games
220,"[{'AfId': 45129253, 'AuN': 'kacper p chwialkowski', 'AfN': 'university college london', 'AuId': 2102089711}, {'AfId': 95457486, 'AuN': 'aaditya ramdas', 'AfN': 'university of california berkeley', 'AuId': 2022285571}, {'AfId': 40120149, 'AuN': 'dino sejdinovic', 'AfN': 'university of oxford', 'AuId': 328063234}, {'AfId': 45129253, 'AuN': 'arthur gretton', 'AfN': 'university college london', 'AuId': 2468960519}]",18.0,647891877.0,fast two sample testing with analytic representations of probability measures,2015.0,"['Kacper P. Chwialkowski', 'Aaditya Ramdas', 'Dino Sejdinovic', 'Arthur Gretton']",,,-20.008,Fast Two-Sample Testing with Analytic Representations of Probability Measures
221,"[{'AfId': 2252078561, 'AuN': 'pedro h o pinheiro', 'AfN': 'facebook', 'AuId': 2797489492}, {'AfId': 2252078561, 'AuN': 'ronan collobert', 'AfN': 'facebook', 'AuId': 130200899}, {'AfId': 2252078561, 'AuN': 'piotr dollar', 'AfN': 'facebook', 'AuId': 1944499404}]",220.0,809122546.0,learning to segment object candidates,2015.0,"['Pedro O. Pinheiro', 'Ronan Collobert', 'Piotr Dollar']",,,-17.951,Learning to Segment Object Candidates
222,"[{'AfId': 170897317, 'AuN': 'kyle ulrich', 'AfN': 'duke university', 'AuId': 2111163214}, {'AfId': 78577930, 'AuN': 'david e carlson', 'AfN': 'columbia university', 'AuId': 2179471526}, {'AfId': 170897317, 'AuN': 'kafui dzirasa', 'AfN': 'duke university', 'AuId': 1002306758}, {'AfId': 170897317, 'AuN': 'lawrence carin', 'AfN': 'duke university', 'AuId': 657437189}]",5.0,2188433839.0,gp kernels for cross spectrum analysis,2015.0,"['Kyle R. Ulrich', 'David E. Carlson', 'Kafui Dzirasa', 'Lawrence Carin']",,,-20.484,GP Kernels for Cross-Spectrum Analysis
223,"[{'AfId': 157725225, 'AuN': 'peter kairouz', 'AfN': 'university of illinois at urbana champaign', 'AuId': 18301080}, {'AfId': 157725225, 'AuN': 'sewoong oh', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2166897319}, {'AfId': 157725225, 'AuN': 'pramod viswanath', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2147669519}]",4.0,2185132608.0,secure multi party differential privacy,2015.0,"['Peter Kairouz', 'Sewoong Oh', 'Pramod Viswanath']",,,-20.451,Secure Multi-party Differential Privacy
224,"[{'AfId': 1291425158, 'AuN': 'max jaderberg', 'AfN': 'google', 'AuId': 1987172238}, {'AfId': 1291425158, 'AuN': 'karen simonyan', 'AfN': 'google', 'AuId': 2033942250}, {'AfId': 1291425158, 'AuN': 'andrew zisserman', 'AfN': 'google', 'AuId': 2469405535}, {'AfId': 1291425158, 'AuN': 'koray kavukcuoglu', 'AfN': 'google', 'AuId': 1111049960}]",715.0,603908379.0,spatial transformer networks,2015.0,"['Max Jaderberg', 'Karen Simonyan', 'Andrew Zisserman', 'koray kavukcuoglu']",,,-16.765,Spatial Transformer Networks
225,"[{'AfId': 11559806, 'AuN': 'kevin seaman', 'AfN': 'ecole normale superieure de cachan', 'AuId': 2519711649}, {'AfId': 11559806, 'AuN': 'remi lemonnier', 'AfN': 'ecole normale superieure de cachan', 'AuId': 2005241851}, {'AfId': 11559806, 'AuN': 'nicolas vayatis', 'AfN': 'ecole normale superieure de cachan', 'AuId': 146839028}]",0.0,2188176093.0,anytime influence bounds and the explosive behavior of continuous time diffusion networks,2015.0,"['Kevin Scaman', 'Rémi Lemonnier', 'Nicolas Vayatis']",,,-21.678,Anytime Influence Bounds and the Explosive Behavior of Continuous-Time Diffusion Networks
226,"[{'AfId': 168719708, 'AuN': 'yunwen lei', 'AfN': 'city university of hong kong', 'AuId': 2550290020}, {'AfId': 1290206253, 'AuN': 'urun dogan', 'AfN': 'microsoft', 'AuId': 2494086883}, {'AfId': 152815399, 'AuN': 'alexander binder', 'AfN': 'singapore university of technology and design', 'AuId': 2172053321}, {'AfId': 39343248, 'AuN': 'marius kloft', 'AfN': 'humboldt university of berlin', 'AuId': 2226538938}]",10.0,583140124.0,multi class svms from tighter data dependent generalization bounds to novel algorithms,2015.0,"['Yunwen Lei', 'Urun Dogan', 'Alexander Binder', 'Marius Kloft']",,,-20.606,Multi-class SVMs: From Tighter Data-Dependent Generalization Bounds to Novel Algorithms
227,"[{'AfId': 78577930, 'AuN': 'yuanjun gao', 'AfN': 'columbia university', 'AuId': 2118367107}, {'AfId': 78577930, 'AuN': 'lars buesing', 'AfN': 'columbia university', 'AuId': 2709725067}, {'AfId': 97018004, 'AuN': 'krishna v shenoy', 'AfN': 'stanford university', 'AuId': 1994776272}, {'AfId': 78577930, 'AuN': 'john p cunningham', 'AfN': 'columbia university', 'AuId': 2106882380}]",5.0,2189491291.0,high dimensional neural spike train analysis with generalized count linear dynamical systems,2015.0,"['Yuanjun Gao', 'Lars Busing', 'Krishna V. Shenoy', 'John P. Cunningham']",,,-20.558,High-dimensional neural spike train analysis with generalized count linear dynamical systems
228,"[{'AfId': 63966007, 'AuN': 'charlie frogner', 'AfN': 'massachusetts institute of technology', 'AuId': 1494732594}, {'AfId': 63966007, 'AuN': 'chiyuan zhang', 'AfN': 'massachusetts institute of technology', 'AuId': 2238215317}, {'AfId': 63966007, 'AuN': 'hossein mobahi', 'AfN': 'massachusetts institute of technology', 'AuId': 2025229873}, {'AfId': 7923278, 'AuN': 'mauricio arayapolo', 'AfN': 'royal dutch shell', 'AuId': 2513098799}, {'AfId': 63966007, 'AuN': 'tomaso poggio', 'AfN': 'massachusetts institute of technology', 'AuId': 693931197}]",66.0,562660536.0,learning with a wasserstein loss,2015.0,"['Charlie Frogner', 'Chiyuan Zhang', 'Hossein Mobahi', 'Mauricio Araya', 'Tomaso A. Poggio']",,,-18.802,Learning with a Wasserstein Loss
229,"[{'AfId': 102322142, 'AuN': 'martin slawski', 'AfN': 'rutgers university', 'AuId': 1967513972}, {'AfId': 102322142, 'AuN': 'ping li', 'AfN': 'rutgers university', 'AuId': 2721445647}]",4.0,2186174268.0,b bit marginal regression,2015.0,"['Martin Slawski', 'Ping Li']",,,-20.853,b-bit Marginal Regression
230,"[{'AfId': 7495430, 'AuN': 'ronan collobert', 'AfN': 'idiap research institute', 'AuId': 130200899}, {'AfId': 1291425158, 'AuN': 'jason weston', 'AfN': 'google', 'AuId': 2612679132}, {'AfId': 20089843, 'AuN': 'leon bottou', 'AfN': 'princeton university', 'AuId': 712415982}, {'AfId': 5124864, 'AuN': 'michael karlen', 'AfN': 'ecole polytechnique federale de lausanne', 'AuId': 2018810797}, {'AfId': 57206974, 'AuN': 'koray kavukcuoglu', 'AfN': 'new york university', 'AuId': 2776980389}, {'AfId': 102322142, 'AuN': 'pavel p kuksa', 'AfN': 'rutgers university', 'AuId': 371500171}]",2918.0,2158899491.0,natural language processing almost from scratch,2011.0,"['Guillaume Desjardins', 'Karen Simonyan', 'Razvan Pascanu', 'koray kavukcuoglu']",,,-15.454,Natural Neural Networks
231,"[{'AfId': 887064364, 'AuN': 'edward meeds', 'AfN': 'university of amsterdam', 'AuId': 2045979122}, {'AfId': 887064364, 'AuN': 'max welling', 'AfN': 'university of amsterdam', 'AuId': 2014508897}]",2.0,1826438552.0,optimization monte carlo efficient and embarrassingly parallel likelihood free inference,2015.0,"['Ted Meeds', 'Max Welling']",,,-21.353,Optimization Monte Carlo: Efficient and Embarrassingly Parallel Likelihood-Free Inference
232,"[{'AfId': 66946132, 'AuN': 'tom goldstein', 'AfN': 'university of maryland college park', 'AuId': 2149306980}, {'AfId': 76569877, 'AuN': 'min li', 'AfN': 'southeast university', 'AuId': 2637766226}, {'AfId': 141568987, 'AuN': 'xiaoming yuan', 'AfN': 'hong kong baptist university', 'AuId': 2793168539}]",11.0,2183572835.0,adaptive primal dual splitting methods for statistical learning and image processing,2015.0,"['Tom Goldstein', 'Min Li', 'Xiaoming Yuan']",,,-20.227,Adaptive Primal-Dual Splitting Methods for Statistical Learning and Image Processing
233,"[{'AfId': 102322142, 'AuN': 'pranjal awasthi', 'AfN': 'rutgers university', 'AuId': 2154019360}, {'AfId': 20089843, 'AuN': 'andrej risteski', 'AfN': 'princeton university', 'AuId': 2003099879}]",8.0,1938536253.0,on some provably correct cases of variational inference for topic models,2015.0,"['Pranjal Awasthi', 'Andrej Risteski']",,,-20.704,On some provably correct cases of variational inference for topic models
234,"[{'AfId': 86519309, 'AuN': 'nikhil rao', 'AfN': 'university of texas at austin', 'AuId': 2128988510}, {'AfId': 86519309, 'AuN': 'hsiangfu yu', 'AfN': 'university of texas at austin', 'AuId': 2149528706}, {'AfId': 86519309, 'AuN': 'pradeep ravikumar', 'AfN': 'university of texas at austin', 'AuId': 2409260842}, {'AfId': 86519309, 'AuN': 'inderjit s dhillon', 'AfN': 'university of texas at austin', 'AuId': 2033403132}]",60.0,2186878252.0,collaborative filtering with graph information consistency and scalable methods,2015.0,"['Nikhil Rao', 'Hsiang-Fu Yu', 'Pradeep K. Ravikumar', 'Inderjit S. Dhillon']",,,-19.759,Collaborative Filtering with Graph Information: Consistency and Scalable Methods
235,"[{'AfId': 102475099, 'AuN': 'richard combes', 'AfN': 'supelec', 'AuId': 2098430289}, {'AfId': 86987016, 'AuN': 'm sadegh talebi', 'AfN': 'royal institute of technology', 'AuId': 2121730180}, {'AfId': 86987016, 'AuN': 'alexandre proutiere', 'AfN': 'royal institute of technology', 'AuId': 2084777258}, {'AfId': 29607241, 'AuN': 'marc lelarge', 'AfN': 'ecole normale superieure', 'AuId': 2141456255}]",19.0,2167331200.0,combinatorial bandits revisited,2015.0,"['Richard Combes', 'Mohammad Sadegh Talebi Mazraeh Shahi', 'Alexandre Proutiere', 'marc lelarge']",,,-19.844,Combinatorial Bandits Revisited
236,"[{'AfId': 1291425158, 'AuN': 'shakir mohamed', 'AfN': 'google', 'AuId': 2644951644}, {'AfId': 1291425158, 'AuN': 'danilo jimenez rezende', 'AfN': 'google', 'AuId': 2463740870}]",27.0,2181068523.0,variational information maximisation for intrinsically motivated reinforcement learning,2015.0,"['Shakir Mohamed', 'Danilo Jimenez Rezende']",,,-19.794,Variational Information Maximisation for Intrinsically Motivated Reinforcement Learning
237,"[{'AfId': 219193219, 'AuN': 'pinar yanardag', 'AfN': 'purdue university', 'AuId': 209877522}, {'AfId': 185103710, 'AuN': 's v n vishwanathan', 'AfN': 'university of california santa cruz', 'AuId': 2584127737}]",7.0,2184466087.0,a structural smoothing framework for robust graph comparison,2015.0,"['Pinar Yanardag', 'S.V.N. Vishwanathan']",,,-20.719,A Structural Smoothing Framework For Robust Graph Comparison
238,"[{'AfId': 36258959, 'AuN': 'alon orlitsky', 'AfN': 'university of california san diego', 'AuId': 302139608}, {'AfId': 36258959, 'AuN': 'ananda theertha suresh', 'AfN': 'university of california san diego', 'AuId': 2117959819}]",10.0,2187207766.0,competitive distribution estimation why is good turing good,2015.0,"['Alon Orlitsky', 'Ananda Theertha Suresh']",,,-20.144,Competitive Distribution Estimation: Why is Good-Turing Good
239,"[{'AfId': 111088046, 'AuN': 'joseph wang', 'AfN': 'boston university', 'AuId': 2130642316}, {'AfId': 111088046, 'AuN': 'kirill trapeznikov', 'AfN': 'boston university', 'AuId': 734192164}, {'AfId': 111088046, 'AuN': 'venkatesh saligrama', 'AfN': 'boston university', 'AuId': 1195575240}]",7.0,1870740349.0,efficient learning by directed acyclic graph for resource constrained prediction,2015.0,"['Joseph Wang', 'Kirill Trapeznikov', 'Venkatesh Saligrama']",,,-20.513,Efficient Learning by Directed Acyclic Graph For Resource Constrained Prediction
240,"[{'AfId': 45129253, 'AuN': 'maria lomeli', 'AfN': 'university college london', 'AuId': 2170717096}, {'AfId': 1330701686, 'AuN': 'stefano favaro', 'AfN': 'collegio carlo alberto', 'AuId': 1989247532}, {'AfId': 40120149, 'AuN': 'yee whye teh', 'AfN': 'university of oxford', 'AuId': 1354816936}]",2.0,2182464366.0,a hybrid sampler for poisson kingman mixture models,2015.0,"['Maria Lomeli', 'Stefano Favaro', 'Yee Whye Teh']",,,-21.124,A hybrid sampler for Poisson-Kingman mixture models
241,"[{'AfId': 95457486, 'AuN': 'xiao li', 'AfN': 'university of california berkeley', 'AuId': 2559106951}, {'AfId': 95457486, 'AuN': 'kannan ramchandran', 'AfN': 'university of california berkeley', 'AuId': 2205924584}]",1.0,2187927593.0,an active learning framework using sparse graph codes for sparse polynomials and graph sketching,2015.0,"['Xiao Li', 'Kannan Ramchandran']",,,-20.554,An Active Learning Framework using Sparse-Graph Codes for Sparse Polynomials and Graph Sketching
242,"[{'AfId': 20089843, 'AuN': 'daniel vainsencher', 'AfN': 'princeton university', 'AuId': 2551378043}, {'AfId': 20089843, 'AuN': 'han liu', 'AfN': 'princeton university', 'AuId': 2614350313}, {'AfId': 102322142, 'AuN': 'tong zhang', 'AfN': 'rutgers university', 'AuId': 2510858842}]",5.0,2188978913.0,local smoothness in variance reduced optimization,2015.0,"['Daniel Vainsencher', 'Han Liu', 'Tong Zhang']",,,-20.497,Local Smoothness in Variance Reduced Optimization
243,"[{'AfId': 46247651, 'AuN': 'shafin rahman', 'AfN': 'university of manitoba', 'AuId': 2237743059}, {'AfId': 46247651, 'AuN': 'neil d b bruce', 'AfN': 'university of manitoba', 'AuId': 2125543291}]",3.0,2191561148.0,saliency scale and information towards a unifying theory,2015.0,"['Shafin Rahman', 'Neil Bruce']",,,-21.051,"Saliency, Scale and Information: Towards a Unifying Theory"
244,"[{'AfId': 27837315, 'AuN': 'jacob d abernethy', 'AfN': 'university of michigan', 'AuId': 1268677781}, {'AfId': 27837315, 'AuN': 'chansoo lee', 'AfN': 'university of michigan', 'AuId': 2501580337}, {'AfId': 27837315, 'AuN': 'ambuj tewari', 'AfN': 'university of michigan', 'AuId': 2099647344}]",5.0,2189156363.0,fighting bandits with a new kind of smoothness,2015.0,"['Jacob D. Abernethy', 'Chansoo Lee', 'Ambuj Tewari']",,,-20.712,Fighting Bandits with a New Kind of Smoothness
245,"[{'AfId': 130238516, 'AuN': 'vidyashankar sivakumar', 'AfN': 'university of minnesota', 'AuId': 2018949929}, {'AfId': 130238516, 'AuN': 'arindam banerjee', 'AfN': 'university of minnesota', 'AuId': 2037585042}, {'AfId': 86519309, 'AuN': 'pradeep ravikumar', 'AfN': 'university of texas at austin', 'AuId': 2409260842}]",8.0,2187418825.0,beyond sub gaussian measurements high dimensional structured estimation with sub exponential designs,2015.0,"['Vidyashankar Sivakumar', 'Arindam Banerjee', 'Pradeep K. Ravikumar']",,,-20.395,Beyond Sub-Gaussian Measurements: High-Dimensional Structured Estimation with Sub-Exponential Designs
246,"[{'AfId': 1291425158, 'AuN': 'rakesh shivanna', 'AfN': 'google', 'AuId': 2518042835}, {'AfId': 59270414, 'AuN': 'bibaswan k chatterjee', 'AfN': 'indian institute of science', 'AuId': 2510986647}, {'AfId': 59270414, 'AuN': 'raman sankaran', 'AfN': 'indian institute of science', 'AuId': 2510584720}, {'AfId': 59270414, 'AuN': 'chiranjib bhattacharyya', 'AfN': 'indian institute of science', 'AuId': 2169305403}, {'AfId': 29607241, 'AuN': 'francis r bach', 'AfN': 'ecole normale superieure', 'AuId': 2121310506}]",2.0,2183049114.0,spectral norm regularization of orthonormal representations for graph transduction,2015.0,"['Rakesh Shivanna', 'Bibaswan K. Chatterjee', 'Raman Sankaran', 'Chiranjib Bhattacharyya', 'Francis Bach']",,,-21.004,Spectral Norm Regularization of Orthonormal Representations for Graph Transduction
247,"[{'AfId': 136199984, 'AuN': 'david k duvenaud', 'AfN': 'harvard university', 'AuId': 2059490951}, {'AfId': 136199984, 'AuN': 'dougal maclaurin', 'AfN': 'harvard university', 'AuId': 2435990468}, {'AfId': 136199984, 'AuN': 'jorge aguileraiparraguirre', 'AfN': 'harvard university', 'AuId': 1560940643}, {'AfId': 136199984, 'AuN': 'rafael gomezbombarelli', 'AfN': 'harvard university', 'AuId': 1497858347}, {'AfId': 136199984, 'AuN': 'timothy d hirzel', 'AfN': 'harvard university', 'AuId': 2534668999}, {'AfId': 136199984, 'AuN': 'alan aspuruguzik', 'AfN': 'harvard university', 'AuId': 917844952}, {'AfId': 136199984, 'AuN': 'ryan p adams', 'AfN': 'harvard university', 'AuId': 2178816185}]",219.0,2173027866.0,convolutional networks on graphs for learning molecular fingerprints,2015.0,"['David K. Duvenaud', 'Dougal Maclaurin', 'Jorge Iparraguirre', 'Rafael Bombarell', 'Timothy Hirzel', 'Alan Aspuru-Guzik', 'Ryan P. Adams']",,,-19.03,Convolutional Networks on Graphs for Learning Molecular Fingerprints
248,"[{'AfId': 201448701, 'AuN': 'kai wei', 'AfN': 'university of washington', 'AuId': 2161557847}, {'AfId': 201448701, 'AuN': 'rishabh k iyer', 'AfN': 'university of washington', 'AuId': 2103880383}, {'AfId': 201448701, 'AuN': 'shengjie wang', 'AfN': 'university of washington', 'AuId': 2243706485}, {'AfId': 201448701, 'AuN': 'wenruo bai', 'AfN': 'university of washington', 'AuId': 2337349404}, {'AfId': 201448701, 'AuN': 'jeff a bilmes', 'AfN': 'university of washington', 'AuId': 2116964878}]",5.0,2109702961.0,mixed robust average submodular partitioning fast algorithms guarantees and applications,2015.0,"['Kai Wei', 'Rishabh K. Iyer', 'Shengjie Wang', 'Wenruo Bai', 'Jeff A. Bilmes']",,,-20.469,"Mixed Robust/Average Submodular Partitioning: Fast Algorithms, Guarantees, and Applications"
249,"[{'AfId': 99464096, 'AuN': 'jessa bekker', 'AfN': 'katholieke universiteit leuven', 'AuId': 2542417237}, {'AfId': 99464096, 'AuN': 'jesse davis', 'AfN': 'katholieke universiteit leuven', 'AuId': 2144802550}, {'AfId': 161318765, 'AuN': 'arthur choi', 'AfN': 'university of california los angeles', 'AuId': 2132471304}, {'AfId': 161318765, 'AuN': 'adnan darwiche', 'AfN': 'university of california los angeles', 'AuId': 457026902}, {'AfId': 161318765, 'AuN': 'guy van den broeck', 'AfN': 'university of california los angeles', 'AuId': 489297076}]",5.0,1876761716.0,tractable learning for complex probability queries,2015.0,"['Jessa Bekker', 'Jesse Davis', 'Arthur Choi', 'Adnan Darwiche', 'Guy Van den Broeck']",,,-20.544,Tractable Learning for Complex Probability Queries
250,,,,,,"['Reza Harikandeh', 'Mohamed Osama Ahmed', 'Alim Virani', 'Mark Schmidt', 'Jakub Konečný', 'Scott Sallinen']",IndexError,"{'query': 'stopwasting my gradients practical svrg', 'interpretations': []}",,StopWasting My Gradients: Practical SVRG
251,"[{'AfId': 63966007, 'AuN': 'been kim', 'AfN': 'massachusetts institute of technology', 'AuId': 2634960625}, {'AfId': 63966007, 'AuN': 'julie a shah', 'AfN': 'massachusetts institute of technology', 'AuId': 2113881035}, {'AfId': 136199984, 'AuN': 'finale doshivelez', 'AfN': 'harvard university', 'AuId': 2426295800}]",24.0,2187558068.0,mind the gap a generative approach to interpretable feature selection and extraction,2015.0,"['Been Kim', 'Julie A. Shah', 'Finale Doshi-Velez']",,,-19.515,Mind the Gap: A Generative Approach to Interpretable Feature Selection and Extraction
252,"[{'AfId': 1344073410, 'AuN': 'cengiz pehlevan', 'AfN': 'howard hughes medical institute', 'AuId': 2340165285}, {'AfId': 2750212522, 'AuN': 'dmitri b chklovskii', 'AfN': 'cold spring harbor laboratory', 'AuId': 8917310}]",8.0,2187994211.0,a normative theory of adaptive dimensionality reduction in neural networks,2015.0,"['Cengiz Pehlevan', 'Dmitri Chklovskii']",,,-20.471,A Normative Theory of Adaptive Dimensionality Reduction in Neural Networks
253,"[{'AfId': 170897317, 'AuN': 'changyou chen', 'AfN': 'duke university', 'AuId': 2156460610}, {'AfId': 1291425158, 'AuN': 'nan ding', 'AfN': 'google', 'AuId': 2129615451}, {'AfId': 170897317, 'AuN': 'lawrence carin', 'AfN': 'duke university', 'AuId': 657437189}]",36.0,2186210550.0,on the convergence of stochastic gradient mcmc algorithms with high order integrators,2015.0,"['Changyou Chen', 'Nan Ding', 'Lawrence Carin']",,,-19.433,On the Convergence of Stochastic Gradient MCMC Algorithms with High-Order Integrators
254,"[{'AfId': 160992636, 'AuN': 'siqi sun', 'AfN': 'toyota technological institute at chicago', 'AuId': 2148971634}, {'AfId': 40347166, 'AuN': 'mladen kolar', 'AfN': 'university of chicago', 'AuId': 2130612383}, {'AfId': 160992636, 'AuN': 'jinbo xu', 'AfN': 'toyota technological institute at chicago', 'AuId': 2128048979}]",0.0,2181427021.0,learning structured densities via infinite dimensional exponential families,2015.0,"['Siqi Sun', 'mladen kolar', 'Jinbo Xu']",,,-21.069,Learning structured densities via infinite dimensional exponential families
