,AA,CC,Id,Ti,Y,authors,error,json,logprob,paper
311,"[{'AfId': 49324905, 'AuN': 'geir evensen', 'AfN': 'statoil', 'AuId': 1855548609}]",1402.0,1522319528.0,data assimilation the ensemble kalman filter,2006.0,"['Xiuyuan Lu', 'Benjamin Van Roy']",,,-17.156,Ensemble Sampling
312,"[{'AfId': 97018004, 'AuN': 'joseph suarez', 'AfN': 'stanford university', 'AuId': 2752928625}]",0.0,2751973700.0,language modeling with recurrent highway hypernetworks,2017.0,['Joseph Suarez'],,,-20.895,Language Modeling with Recurrent Highway Hypernetworks
313,"[{'AfId': 126307644, 'AuN': 'yi xu', 'AfN': 'university of iowa', 'AuId': 2517474994}, {'AfId': 126307644, 'AuN': 'qihang lin', 'AfN': 'university of iowa', 'AuId': 2165788238}, {'AfId': 126307644, 'AuN': 'tianbao yang', 'AfN': 'university of iowa', 'AuId': 2151859571}]",0.0,2770569165.0,adaptive svrg methods under error bound conditions with unknown growth parameter,2017.0,"['Yi Xu', 'Qihang Lin', 'Tianbao Yang']",,,-21.264,Adaptive SVRG Methods under Error Bound Conditions with Unknown Growth Parameter
314,"[{'AfId': 887064364, 'AuN': 'christos louizos', 'AfN': 'university of amsterdam', 'AuId': 2484943876}, {'AfId': 887064364, 'AuN': 'karen ullrich', 'AfN': 'university of amsterdam', 'AuId': 2421980117}, {'AfId': 204250578, 'AuN': 'max welling', 'AfN': 'university of california irvine', 'AuId': 2014508897}]",15.0,2619890685.0,bayesian compression for deep learning,2017.0,"['Christos Louizos', 'Karen Ullrich', 'Max Welling']",,,-19.531,Bayesian Compression for Deep Learning
315,"[{'AfId': 241749, 'AuN': 'thang d bui', 'AfN': 'university of cambridge', 'AuId': 2300391383}, {'AfId': 241749, 'AuN': 'cuong v nguyen', 'AfN': 'university of cambridge', 'AuId': 2618633825}, {'AfId': 241749, 'AuN': 'richard e turner', 'AfN': 'university of cambridge', 'AuId': 2098711253}]",3.0,2617168490.0,streaming sparse gaussian process approximations,2017.0,"['Thang D. Bui', 'Cuong Nguyen', 'Richard E. Turner']",,,-20.834,Streaming Sparse Gaussian Process Approximations
316,"[{'AfId': 98677209, 'AuN': 'akash srivastava', 'AfN': 'university of edinburgh', 'AuId': 2567667788}, {'AfId': 98677209, 'AuN': 'lazar valkoz', 'AfN': 'university of edinburgh', 'AuId': 2752584054}, {'AfId': 125680101, 'AuN': 'chris russell', 'AfN': 'the turing institute', 'AuId': 2619030785}, {'AfId': 98677209, 'AuN': 'michael u gutmann', 'AfN': 'university of edinburgh', 'AuId': 2125193858}, {'AfId': 98677209, 'AuN': 'charles a sutton', 'AfN': 'university of edinburgh', 'AuId': 2113665458}]",10.0,2617539464.0,veegan reducing mode collapse in gans using implicit variational learning,2017.0,"['Akash Srivastava', 'Lazar Valkoz', 'Chris Russell', 'Michael U. Gutmann', 'Charles Sutton']",,,-20.458,VEEGAN: Reducing Mode Collapse in GANs using Implicit Variational Learning
317,"[{'AfId': 114017466, 'AuN': 'weiwei liu', 'AfN': 'university of technology sydney', 'AuId': 2477293048}, {'AfId': 172675005, 'AuN': 'xiaobo shen', 'AfN': 'nanyang technological university', 'AuId': 2750649492}, {'AfId': 114017466, 'AuN': 'ivor w tsang', 'AfN': 'university of technology sydney', 'AuId': 2066523793}]",1.0,2770051797.0,sparse embedded k means clustering,2017.0,"['Weiwei Liu', 'Xiaobo Shen', 'Ivor Tsang']",,,-21.168,Sparse Embedded k-Means Clustering
318,"[{'AfId': 30135922, 'AuN': 'joao v messias', 'AfN': 'technical university of lisbon', 'AuId': 2167402690}, {'AfId': 40120149, 'AuN': 'shimon whiteson', 'AfN': 'university of oxford', 'AuId': 2042571382}]",1.0,2768387213.0,dynamic depth context tree weighting,2017.0,"['Joao V. Messias', 'Shimon Whiteson']",,,-20.797,Dynamic-Depth Context Tree Weighting
319,"[{'AfId': 205783295, 'AuN': 'vlad niculae', 'AfN': 'cornell university', 'AuId': 1894650153}, {'AfId': 201181511, 'AuN': 'mathieu blondel', 'AfN': 'superior national school of advanced techniques', 'AuId': 2781151115}]",0.0,2619122421.0,a regularized framework for sparse and structured neural attention,2017.0,"['Vlad Niculae', 'Mathieu Blondel']",,,-21.121,A Regularized Framework for Sparse and Structured Neural Attention
320,"[{'AfId': 201181511, 'AuN': 'mathieu blondel', 'AfN': 'superior national school of advanced techniques', 'AuId': 2781151115}, {'AfId': 205783295, 'AuN': 'vlad niculae', 'AfN': 'cornell university', 'AuId': 1894650153}, {'AuN': 'takuma otsuka', 'AuId': 2718635124}, {'AfId': 2251713219, 'AuN': 'naonori ueda', 'AfN': 'nippon telegraph and telephone', 'AuId': 2147735823}]",0.0,2620020147.0,multi output polynomial networks and factorization machines,2017.0,"['Mathieu Blondel', 'Vlad Niculae', 'Takuma Otsuka', 'Naonori Ueda']",,,-21.121,Multi-output Polynomial Networks and Factorization Machines
321,"[{'AfId': 201448701, 'AuN': 'cyrus rashtchian', 'AfN': 'university of washington', 'AuId': 2610977091}, {'AfId': 1290206253, 'AuN': 'konstantin makarychev', 'AfN': 'microsoft', 'AuId': 2787423258}, {'AfId': 1290206253, 'AuN': 'luis ceze', 'AfN': 'microsoft', 'AuId': 2259546344}, {'AfId': 1290206253, 'AuN': 'karin strauss', 'AfN': 'microsoft', 'AuId': 2096246024}, {'AfId': 1290206253, 'AuN': 'sergey yekhanin', 'AfN': 'microsoft', 'AuId': 2786246316}, {'AfId': 1290206253, 'AuN': 'djordje jevdjic', 'AfN': 'microsoft', 'AuId': 222340265}, {'AfId': 20089843, 'AuN': 'miklos z racz', 'AfN': 'princeton university', 'AuId': 1928412309}, {'AfId': 1290206253, 'AuN': 'siena ang', 'AfN': 'microsoft', 'AuId': 2753390795}]",0.0,2753923014.0,clustering billions of reads for dna data storage,2017.0,"['Cyrus Rashtchian', 'Konstantin Makarychev', 'Miklos Racz', 'Siena Ang', 'Djordje Jevdjic', 'Sergey Yekhanin', 'Luis Ceze', 'Karin Strauss']",,,-20.791,Clustering Billions of Reads for DNA Data Storage
322,"[{'AfId': 174306211, 'AuN': 'guy uziel', 'AfN': 'technion israel institute of technology', 'AuId': 2339058139}, {'AfId': 174306211, 'AuN': 'ran elyaniv', 'AfN': 'technion israel institute of technology', 'AuId': 288626473}]",0.0,2604892328.0,multi objective non parametric sequential prediction,2017.0,"['Guy Uziel', 'Ran El-Yaniv']",,,-21.115,Multi-Objective Non-parametric Sequential Prediction
323,"[{'AfId': 137902535, 'AuN': 'ashkan panahi', 'AfN': 'north carolina state university', 'AuId': 2007548680}, {'AfId': 122411786, 'AuN': 'babak hassibi', 'AfN': 'california institute of technology', 'AuId': 154923768}]",1.0,2753069653.0,a universal analysis of large scale regularized least squares solutions,2017.0,"['Ashkan Panahi', 'Babak Hassibi']",,,-20.166,A Universal Analysis of Large-Scale Regularized Least Squares Solutions
324,"[{'AfId': 74973139, 'AuN': 'manzil zaheer', 'AfN': 'carnegie mellon university', 'AuId': 2631325715}, {'AfId': 74973139, 'AuN': 'satwik kottur', 'AfN': 'carnegie mellon university', 'AuId': 2174363439}, {'AfId': 74973139, 'AuN': 'siamak ravanbakhsh', 'AfN': 'carnegie mellon university', 'AuId': 2052072531}, {'AfId': 74973139, 'AuN': 'barnabas poczos', 'AfN': 'carnegie mellon university', 'AuId': 297547182}, {'AfId': 74973139, 'AuN': 'ruslan salakhutdinov', 'AfN': 'carnegie mellon university', 'AuId': 2031945151}, {'AfId': 1311688040, 'AuN': 'alexander j smola', 'AfN': 'amazon com', 'AuId': 2593672690}]",24.0,2753798143.0,deep sets,2017.0,"['Manzil Zaheer', 'Satwik Kottur', 'Siamak Ravanbakhsh', 'Barnabas Poczos', 'Ruslan R. Salakhutdinov', 'Alexander J. Smola']",,,-19.362,Deep Sets
325,"[{'AuN': 'mila tegan maharaj', 'AuId': 2751440260}, {'AfId': 148283060, 'AuN': 'evan racah', 'AfN': 'lawrence berkeley national laboratory', 'AuId': 2317606747}, {'AfId': 45683168, 'AuN': 'christopher beckham', 'AfN': 'ecole polytechnique de montreal', 'AuId': 2595912715}, {'AfId': 148283060, 'AuN': 'prabhat', 'AfN': 'lawrence berkeley national laboratory', 'AuId': 208362897}, {'AfId': 45683168, 'AuN': 'chris pal', 'AfN': 'ecole polytechnique de montreal', 'AuId': 2168619732}]",1.0,2752848290.0,extremeweather a large scale climate dataset for semi supervised detection localization and understanding of extreme weather events,2017.0,"['Evan Racah', 'Christopher Beckham', 'Tegan Maharaj', 'Samira Ebrahimi Kahou', 'Mr. Prabhat', 'Chris Pal']",,,-21.625,"ExtremeWeather: A large-scale climate dataset for semi-supervised detection, localization, and understanding of extreme weather events"
326,"[{'AfId': 149704539, 'AuN': 'pratibha vellanki', 'AfN': 'deakin university', 'AuId': 2278944905}, {'AfId': 149704539, 'AuN': 'santu rana', 'AfN': 'deakin university', 'AuId': 2142238370}, {'AfId': 149704539, 'AuN': 'sunil kumar gupta', 'AfN': 'deakin university', 'AuId': 2119406083}, {'AuN': 'david rubin', 'AuId': 2752007035}, {'AfId': 149704539, 'AuN': 'alessandra sutti', 'AfN': 'deakin university', 'AuId': 1533875086}, {'AfId': 149704539, 'AuN': 'thomas dorin', 'AfN': 'deakin university', 'AuId': 1974407885}, {'AfId': 225298260, 'AuN': 'murray height', 'AfN': 'geelong football club', 'AuId': 2734806121}, {'AfId': 11957088, 'AuN': 'paul g sanders', 'AfN': 'michigan technological university', 'AuId': 2107320825}, {'AfId': 149704539, 'AuN': 'svetha venkatesh', 'AfN': 'deakin university', 'AuId': 2146461601}]",0.0,2753070114.0,process constrained batch bayesian optimisation,2017.0,"['Pratibha Vellanki', 'Santu Rana', 'Sunil Gupta', 'David Rubin', 'Alessandra Sutti', 'Thomas Dorin', 'Murray Height', 'Paul Sanders', 'Svetha Venkatesh']",,,-21.224,Process-constrained batch Bayesian optimisation
327,"[{'AfId': 161318765, 'AuN': 'ahmed m alaa ibrahim', 'AfN': 'university of california los angeles', 'AuId': 2751324492}, {'AfId': 40120149, 'AuN': 'mihaela van der schaar', 'AfN': 'university of oxford', 'AuId': 702846006}]",4.0,2605397892.0,bayesian inference of individualized treatment effects using multi task gaussian processes,2017.0,"['Ahmed M. Alaa', 'Mihaela van der Schaar']",,,-20.722,Bayesian Inference of Individualized Treatment Effects using Multi-task Gaussian Processes
328,"[{'AfId': 124055696, 'AuN': 'wouter boomsma', 'AfN': 'university of copenhagen', 'AuId': 2244339649}, {'AfId': 83467386, 'AuN': 'jes frellsen', 'AfN': 'it university of copenhagen', 'AuId': 2667008767}]",4.0,2751706698.0,spherical convolutions and their application in molecular modelling,2017.0,"['Wouter Boomsma', 'Jes Frellsen']",,,-20.669,Spherical convolutions and their application in molecular modelling
329,"[{'AfId': 2250653659, 'AuN': 'wenbing huang', 'AfN': 'tencent', 'AuId': 2751820741}, {'AfId': 99065089, 'AuN': 'fuchun sun', 'AfN': 'tsinghua university', 'AuId': 2779266390}, {'AfId': 118347636, 'AuN': 'tong zhang', 'AfN': 'australian national university', 'AuId': 2510858842}, {'AfId': 189196454, 'AuN': 'junzhou huang', 'AfN': 'university of texas at arlington', 'AuId': 2106662015}, {'AuN': 'mehrtash harandi', 'AuId': 2790446732}]",0.0,2752328934.0,efficient optimization for linear dynamical systems with applications to clustering and sparse coding,2017.0,"['Wenbing Huang', 'Mehrtash Harandi', 'Tong Zhang', 'Lijie Fan', 'Fuchun Sun', 'Junzhou Huang']",,,-21.163,Efficient Optimization for Linear Dynamical Systems with Applications to Clustering and Sparse Coding
330,"[{'AfId': 136199984, 'AuN': 'ahmad beirami', 'AfN': 'harvard university', 'AuId': 2776561714}, {'AfId': 1174212, 'AuN': 'meisam razaviyayn', 'AfN': 'university of southern california', 'AuId': 54517899}, {'AfId': 136199984, 'AuN': 'shahin shahrampour', 'AfN': 'harvard university', 'AuId': 2055532444}, {'AfId': 136199984, 'AuN': 'vahid tarokh', 'AfN': 'harvard university', 'AuId': 418583657}]",0.0,2753734391.0,on optimal generalizability in parametric learning,2017.0,"['Ahmad Beirami', 'Meisam Razaviyayn', 'Shahin Shahrampour', 'Vahid Tarokh']",,,-20.694,On Optimal Generalizability in Parametric Learning
331,"[{'AfId': 130238516, 'AuN': 'xingguo li', 'AfN': 'university of minnesota', 'AuId': 2619985137}, {'AfId': 130238516, 'AuN': 'jarvis d haupt', 'AfN': 'university of minnesota', 'AuId': 2159479440}, {'AfId': 1341412227, 'AuN': 'david p woodruff', 'AfN': 'ibm', 'AuId': 2142501412}]",0.0,2751709538.0,near optimal sketching of low rank tensor regression,2017.0,"['Xingguo Li', 'Jarvis Haupt', 'David Woodruff']",,,-21.492,Near Optimal Sketching of Low-Rank Tensor Regression
332,"[{'AfId': 161318765, 'AuN': 'arthur choi', 'AfN': 'university of california los angeles', 'AuId': 2132471304}, {'AfId': 161318765, 'AuN': 'yujia shen', 'AfN': 'university of california los angeles', 'AuId': 2562773914}, {'AfId': 161318765, 'AuN': 'adnan darwiche', 'AfN': 'university of california los angeles', 'AuId': 457026902}]",1.0,2753132782.0,tractability in structured probability spaces,2017.0,"['Arthur Choi', 'Yujia Shen', 'Adnan Darwiche']",,,-20.777,Tractability in Structured Probability Spaces
333,"[{'AfId': 241749, 'AuN': 'laurence aitchison', 'AfN': 'university of cambridge', 'AuId': 2627954156}, {'AfId': 45129253, 'AuN': 'lloyd e russell', 'AfN': 'university college london', 'AuId': 2688424047}, {'AfId': 45129253, 'AuN': 'adam m packer', 'AfN': 'university college london', 'AuId': 2402298466}, {'AuN': 'jinyao yan', 'AuId': 2751704474}, {'AfId': 70931966, 'AuN': 'philippe castonguay', 'AfN': 'universite de montreal', 'AuId': 2753365551}, {'AfId': 45129253, 'AuN': 'michael hausser', 'AfN': 'university college london', 'AuId': 2026413945}, {'AfId': 1344073410, 'AuN': 'srinivas c turaga', 'AfN': 'howard hughes medical institute', 'AuId': 2661991744}]",1.0,2753708826.0,model based bayesian inference of neural activity and connectivity from all optical interrogation of a neural circuit,2017.0,"['Laurence Aitchison', 'Lloyd Russell', 'Adam M. Packer', 'Jinyao Yan', 'Philippe Castonguay', 'Michael Hausser', 'Srinivas C. Turaga']",,,-20.975,Model-based Bayesian inference of neural activity and connectivity from all-optical interrogation of a neural circuit
334,"[{'AfId': 20089843, 'AuN': 'anqi wu', 'AfN': 'princeton university', 'AuId': 2481352837}, {'AfId': 20089843, 'AuN': 'nicholas g roy', 'AfN': 'princeton university', 'AuId': 2566964509}, {'AfId': 20089843, 'AuN': 'stephen keeley', 'AfN': 'princeton university', 'AuId': 2750992629}, {'AfId': 20089843, 'AuN': 'jonathan w pillow', 'AfN': 'princeton university', 'AuId': 2109349986}]",0.0,2751911346.0,gaussian process based nonlinear latent structure discovery in multivariate spike train data,2017.0,"['Anqi Wu', 'Nicholas G. Roy', 'Stephen Keeley', 'Jonathan W. Pillow']",,,-20.843,Gaussian process based nonlinear latent structure discovery in multivariate spike train data
335,"[{'AfId': 8087733, 'AuN': 'david a klindt', 'AfN': 'university of tubingen', 'AuId': 2752122588}, {'AfId': 8087733, 'AuN': 'alexander s ecker', 'AfN': 'university of tubingen', 'AuId': 2126410521}, {'AfId': 8087733, 'AuN': 'thomas euler', 'AfN': 'university of tubingen', 'AuId': 2779870003}, {'AfId': 8087733, 'AuN': 'matthias bethge', 'AfN': 'university of tubingen', 'AuId': 1898836778}]",0.0,2752240565.0,neural system identification for large populations separating what and where,2017.0,"['David Klindt', 'Alexander S. Ecker', 'Thomas Euler', 'Matthias Bethge']",,,-22.486,Neural system identification for large populations separating “what” and “where”
336,"[{'AfId': 97018004, 'AuN': 'jacob steinhardt', 'AfN': 'stanford university', 'AuId': 2156679298}, {'AfId': 97018004, 'AuN': 'pang wei w koh', 'AfN': 'stanford university', 'AuId': 2753317190}, {'AfId': 97018004, 'AuN': 'percy liang', 'AfN': 'stanford university', 'AuId': 2171686691}]",2.0,2626801932.0,certified defenses for data poisoning attacks,2017.0,"['Jacob Steinhardt', 'Pang Wei W. Koh', 'Percy S. Liang']",,,-21.014,Certified Defenses for Data Poisoning Attacks
337,"[{'AfId': 57206974, 'AuN': 'alexander berardino', 'AfN': 'new york university', 'AuId': 2582376074}, {'AfId': 16097986, 'AuN': 'valero laparra', 'AfN': 'university of valencia', 'AuId': 2051345717}, {'AfId': 1291425158, 'AuN': 'johannes balle', 'AfN': 'google', 'AuId': 2583866817}, {'AfId': 57206974, 'AuN': 'eero p simoncelli', 'AfN': 'new york university', 'AuId': 2060435928}]",0.0,2751592082.0,eigen distortions of hierarchical representations,2017.0,"['Alexander Berardino', 'Valero Laparra', 'Johannes Ballé', 'Eero Simoncelli']",,,-20.504,Eigen-Distortions of Hierarchical Representations
338,"[{'AfId': 53964585, 'AuN': 'yossi arjevani', 'AfN': 'weizmann institute of science', 'AuId': 2509467199}]",0.0,2621572195.0,limitations on variance reduction and acceleration schemes for finite sums optimization,2017.0,['Yossi Arjevani'],,,-22.495,Limitations on Variance-Reduction and Acceleration Schemes for Finite Sums Optimization
339,"[{'AfId': 63190737, 'AuN': 'yu liu', 'AfN': 'university at buffalo', 'AuId': 2443363211}, {'AfId': 1290206253, 'AuN': 'jianshu chen', 'AfN': 'microsoft', 'AuId': 2158856075}, {'AfId': 1290206253, 'AuN': 'li deng', 'AfN': 'microsoft', 'AuId': 2101552792}]",2.0,2618238855.0,unsupervised sequence classification using sequential output statistics,2017.0,"['Yu Liu', 'Jianshu Chen', 'Li Deng']",,,-20.853,Unsupervised Sequence Classification using Sequential Output Statistics
340,"[{'AfId': 126520041, 'AuN': 'chao qian', 'AfN': 'university of science and technology of china', 'AuId': 2096765220}, {'AfId': 881766915, 'AuN': 'jingcheng shi', 'AfN': 'nanjing university', 'AuId': 2624088832}, {'AfId': 881766915, 'AuN': 'yang yu', 'AfN': 'nanjing university', 'AuId': 2501979622}, {'AfId': 126520041, 'AuN': 'ke tang', 'AfN': 'university of science and technology of china', 'AuId': 2148973427}, {'AfId': 881766915, 'AuN': 'zhihua zhou', 'AfN': 'nanjing university', 'AuId': 2286237009}]",2.0,2752743454.0,subset selection under noise,2017.0,"['Chao Qian', 'Jing-Cheng Shi', 'Yang Yu', 'Ke Tang', 'Zhi-Hua Zhou']",,,-20.594,Subset Selection under Noise
341,"[{'AfId': 1290206253, 'AuN': 'bolin ding', 'AfN': 'microsoft', 'AuId': 2642048689}, {'AfId': 1290206253, 'AuN': 'janardhan kulkarni', 'AfN': 'microsoft', 'AuId': 2138149793}, {'AfId': 1290206253, 'AuN': 'sergey yekhanin', 'AfN': 'microsoft', 'AuId': 2786246316}]",3.0,2753855453.0,collecting telemetry data privately,2017.0,"['Bolin Ding', 'Janardhan Kulkarni', 'Sergey Yekhanin']",,,-20.813,Collecting Telemetry Data Privately
342,"[{'AfId': 40120149, 'AuN': 'yarin gal', 'AfN': 'university of oxford', 'AuId': 2130291492}, {'AfId': 241749, 'AuN': 'jiri hron', 'AfN': 'university of cambridge', 'AuId': 2751347950}, {'AfId': 241749, 'AuN': 'alex kendall', 'AfN': 'university of cambridge', 'AuId': 2110605639}]",10.0,2752013927.0,concrete dropout,2017.0,"['Yarin Gal', 'Jiri Hron', 'Alex Kendall']",,,-19.84,Concrete Dropout
343,"[{'AuN': 'matteo papini', 'AuId': 2751311286}, {'AfId': 1326498283, 'AuN': 'matteo pirotta', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2043994882}, {'AfId': 93860229, 'AuN': 'marcello restelli', 'AfN': 'polytechnic university of milan', 'AuId': 2776493128}]",1.0,2753569380.0,adaptive batch size for safe policy gradients,2017.0,"['Matteo Papini', 'Matteo Pirotta', 'Marcello Restelli']",,,-21.218,Adaptive Batch Size for Safe Policy Gradients
344,"[{'AfId': 96673099, 'AuN': 'marco fraccaro', 'AfN': 'technical university of denmark', 'AuId': 2555481046}, {'AfId': 96673099, 'AuN': 'simon due kamronn', 'AfN': 'technical university of denmark', 'AuId': 2253147088}, {'AfId': 1291425158, 'AuN': 'ulrich paquet', 'AfN': 'google', 'AuId': 1773006169}, {'AfId': 96673099, 'AuN': 'ole winther', 'AfN': 'technical university of denmark', 'AuId': 2065379623}]",4.0,2751471435.0,a disentangled recognition and nonlinear dynamics model for unsupervised learning,2017.0,"['Marco Fraccaro', 'Simon Kamronn', 'Ulrich Paquet', 'Ole Winther']",,,-21.31,A Disentangled Recognition and Nonlinear Dynamics Model for Unsupervised Learning
345,"[{'AfId': 63966007, 'AuN': 'jonathan h huggins', 'AfN': 'massachusetts institute of technology', 'AuId': 2116260765}, {'AfId': 136199984, 'AuN': 'ryan p adams', 'AfN': 'harvard university', 'AuId': 2178816185}, {'AfId': 63966007, 'AuN': 'tamara broderick', 'AfN': 'massachusetts institute of technology', 'AuId': 2137747219}]",0.0,2752017681.0,pass glm polynomial approximate sufficient statistics for scalable bayesian glm inference,2017.0,"['Jonathan Huggins', 'Ryan P. Adams', 'Tamara Broderick']",,,-21.276,PASS-GLM: polynomial approximate sufficient statistics for scalable Bayesian GLM inference
346,"[{'AuN': 'yunus saatci', 'AuId': 2751167433}, {'AfId': 241749, 'AuN': 'andrew gordon wilson', 'AfN': 'university of cambridge', 'AuId': 2125613682}]",3.0,2769986856.0,bayesian gan,2017.0,"['Yunus Saatci', 'Andrew G. Wilson']",,,-20.315,Bayesian GAN
347,"[{'AfId': 1290206253, 'AuN': 'adith swaminathan', 'AfN': 'microsoft', 'AuId': 2144842984}, {'AfId': 74973139, 'AuN': 'akshay krishnamurthy', 'AfN': 'carnegie mellon university', 'AuId': 2160479021}, {'AfId': 1290206253, 'AuN': 'alekh agarwal', 'AfN': 'microsoft', 'AuId': 2167366370}, {'AfId': 1290206253, 'AuN': 'miroslav dudik', 'AfN': 'microsoft', 'AuId': 1518321175}, {'AfId': 1290206253, 'AuN': 'john langford', 'AfN': 'microsoft', 'AuId': 2665549157}, {'AfId': 1290206253, 'AuN': 'damien jose', 'AfN': 'microsoft', 'AuId': 2520379135}, {'AfId': 1290206253, 'AuN': 'imed zitouni', 'AfN': 'microsoft', 'AuId': 2507515815}]",5.0,2406454855.0,off policy evaluation for slate recommendation,2017.0,"['Adith Swaminathan', 'Akshay Krishnamurthy', 'Alekh Agarwal', 'Miro Dudik', 'John Langford', 'Damien Jose', 'Imed Zitouni']",,,-20.979,Off-policy evaluation for slate recommendation
348,"[{'AfId': 1294671590, 'AuN': 'julien perolat', 'AfN': 'centre national de la recherche scientifique', 'AuId': 2738839647}, {'AfId': 63966007, 'AuN': 'joel z leibo', 'AfN': 'massachusetts institute of technology', 'AuId': 1975341597}, {'AuN': 'vinicius flores zambaldi', 'AuId': 2591837563}, {'AuN': 'charles beattie', 'AuId': 2737583419}, {'AfId': 146655781, 'AuN': 'karl tuyls', 'AfN': 'university of liverpool', 'AuId': 2027870957}, {'AfId': 1290206253, 'AuN': 'thore graepel', 'AfN': 'microsoft', 'AuId': 2032008572}]",4.0,2739364177.0,a multi agent reinforcement learning model of common pool resource appropriation,2017.0,"['Julien Pérolat', 'Joel Z. Leibo', 'Vinicius Zambaldi', 'Charles Beattie', 'Karl Tuyls', 'Thore Graepel']",,,-20.905,A multi-agent reinforcement learning model of common-pool resource appropriation
349,"[{'AfId': 170897317, 'AuN': 'rong ge', 'AfN': 'duke university', 'AuId': 2286931549}, {'AfId': 2252078561, 'AuN': 'tengyu ma', 'AfN': 'facebook', 'AuId': 2790517024}]",8.0,2688160009.0,on the optimization landscape of tensor decompositions,2017.0,"['Rong Ge', 'Tengyu Ma']",,,-20.427,On the Optimization Landscape of Tensor Decompositions
350,"[{'AfId': 174306211, 'AuN': 'idan schwartz', 'AfN': 'technion israel institute of technology', 'AuId': 2751238718}, {'AfId': 157725225, 'AuN': 'alexander g schwing', 'AfN': 'university of illinois at urbana champaign', 'AuId': 1248235887}, {'AfId': 174306211, 'AuN': 'tamir hazan', 'AfN': 'technion israel institute of technology', 'AuId': 2142241828}]",1.0,2751804245.0,high order attention models for visual question answering,2017.0,"['Idan Schwartz', 'Alexander Schwing', 'Tamir Hazan']",,,-21.287,High-Order Attention Models for Visual Question Answering
351,"[{'AfId': 223822909, 'AuN': 'sven peter', 'AfN': 'heidelberg university', 'AuId': 2288479343}, {'AuN': 'elke kirschbaum', 'AuId': 2750828313}, {'AfId': 223822909, 'AuN': 'martin both', 'AfN': 'heidelberg university', 'AuId': 2160995565}, {'AfId': 1327069482, 'AuN': 'intramural lee campbell', 'AfN': 'national institute on drug abuse', 'AuId': 2750794624}, {'AfId': 1327069482, 'AuN': 'intramural brandon harvey', 'AfN': 'national institute on drug abuse', 'AuId': 2752511557}, {'AfId': 1327069482, 'AuN': 'intramural conor heins', 'AfN': 'national institute on drug abuse', 'AuId': 2752222455}, {'AfId': 223822909, 'AuN': 'daniel durstewitz', 'AfN': 'heidelberg university', 'AuId': 204342074}, {'AfId': 123044942, 'AuN': 'ferran diego', 'AfN': 'autonomous university of barcelona', 'AuId': 2119794039}, {'AfId': 223822909, 'AuN': 'fred a hamprecht', 'AfN': 'heidelberg university', 'AuId': 221631529}]",0.0,2752843899.0,sparse convolutional coding for neuronal assembly detection,2017.0,"['Sven Peter', 'Elke Kirschbaum', 'Martin Both', 'Lee Campbell', 'Brandon Harvey', 'Conor Heins', 'Daniel Durstewitz', 'Ferran Diego', 'Fred A. Hamprecht']",,,-21.257,Sparse convolutional coding for neuronal assembly detection
352,"[{'AfId': 30771326, 'AuN': 'giuseppe pica', 'AfN': 'istituto italiano di tecnologia', 'AuId': 2689941559}, {'AfId': 30771326, 'AuN': 'eugenio piasini', 'AfN': 'istituto italiano di tecnologia', 'AuId': 2700142795}, {'AfId': 136199984, 'AuN': 'houman safaai', 'AfN': 'harvard university', 'AuId': 49930587}, {'AfId': 170201317, 'AuN': 'caroline runyan', 'AfN': 'university of pittsburgh', 'AuId': 2792292505}, {'AfId': 136199984, 'AuN': 'christopher d harvey', 'AfN': 'harvard university', 'AuId': 2225185281}, {'AfId': 138549579, 'AuN': 'mathew e diamond', 'AfN': 'international school for advanced studies', 'AuId': 2149491888}, {'AfId': 7882870, 'AuN': 'christoph kayser', 'AfN': 'university of glasgow', 'AuId': 2001995845}, {'AfId': 30771326, 'AuN': 'tommaso fellin', 'AfN': 'istituto italiano di tecnologia', 'AuId': 330394524}, {'AfId': 30771326, 'AuN': 'stefano panzeri', 'AfN': 'istituto italiano di tecnologia', 'AuId': 322723101}]",3.0,2752358820.0,quantifying how much sensory information in a neural code is relevant for behavior,2017.0,"['Giuseppe Pica', 'Eugenio Piasini', 'Houman Safaai', 'Caroline Runyan', 'Christopher Harvey', 'Mathew Diamond', 'Christoph Kayser', 'Tommaso Fellin', 'Stefano Panzeri']",,,-20.991,Quantifying how much sensory information in a neural code is relevant for behavior
353,"[{'AfId': 57201433, 'AuN': 'federico monti', 'AfN': 'university of lugano', 'AuId': 2557374793}, {'AfId': 57201433, 'AuN': 'michael m bronstein', 'AfN': 'university of lugano', 'AuId': 2076464609}, {'AfId': 172675005, 'AuN': 'xavier bresson', 'AfN': 'nanyang technological university', 'AuId': 2793184314}]",5.0,2610153490.0,geometric matrix completion with recurrent multi graph neural networks,2017.0,"['Federico Monti', 'Michael Bronstein', 'Xavier Bresson']",,,-20.577,Geometric Matrix Completion with Recurrent Multi-Graph Neural Networks
